Export permit no,Valid from,Valid to,Season,Export date,Country exported to,Permit serial number,SumOfWhole frozen WCRL ECRL exported,SumOfWhole live WCRL ECRL exported,SumOfTails exported WCRL ECRL
1800746,17-Jan-18,16-Apr-18,2017-2018,22-Feb-18,China,8415,0,340,0
1800746,17-Jan-18,16-Apr-18,2017-2018,15-Mar-18,"Hong Kong, China",8416,0,256.7,0
1800746,17-Jan-18,16-Apr-18,2017-2018,05-Apr-18,China,8417,0,90,0
1800747,17-Jan-18,16-Apr-18,2017-2018,16-Feb-18,"Hong Kong, China",8460,0,300,0
1800747,17-Jan-18,16-Apr-18,2017-2018,16-Feb-18,"Hong Kong, China",8461,0,420,0
1800747,17-Jan-18,16-Apr-18,2017-2018,22-Feb-18,"Hong Kong, China",8462,0,770,0
1800747,17-Jan-18,16-Apr-18,2017-2018,21-Mar-18,"Beijing, China",8463,0,400,0
1800762,17-Jan-18,16-Apr-18,2017-2018,14-Mar-18,China,8528,0,700,0
1800762,17-Jan-18,16-Apr-18,2017-2018,26-Mar-18,Hong Kong,8529,0,420,0
1800762,17-Jan-18,16-Apr-18,2017-2018,27-Mar-18,Hong Kong,8530,0,700,0
1800762,17-Jan-18,16-Apr-18,2017-2018,29-Mar-18,China,8531,0,600,0
1800762,17-Jan-18,16-Apr-18,2017-2018,04-Apr-18,China,8532,0,300,0
1800762,17-Jan-18,16-Apr-18,2017-2018,16-Apr-18,China,8533,0,30,0
1800767,17-Jan-18,16-Apr-18,2017-2018,19-Jan-18,China,8512,0,450,0
1800767,17-Jan-18,16-Apr-18,2017-2018,19-Jan-18,"Hong Kong, China",8513,0,375,0
1800767,17-Jan-18,16-Apr-18,2017-2018,19-Jan-18,Vietnam,8514,0,750,0
1800767,17-Jan-18,16-Apr-18,2017-2018,20-Jan-18,"Beijing, China",8516,0,525,0
1800767,17-Jan-18,16-Apr-18,2017-2018,20-Jan-18,Vietnam,8515,0,450,0
1800767,17-Jan-18,16-Apr-18,2017-2018,21-Jan-18,China,8517,0,450,0
1800767,17-Jan-18,16-Apr-18,2017-2018,21-Jan-18,"Hanoi, Vietnam",8519,0,600,0
1800767,17-Jan-18,16-Apr-18,2017-2018,21-Jan-18,"Shanghai, China",8518,0,750,0
1800767,17-Jan-18,16-Apr-18,2017-2018,23-Jan-18,"Shanghai, China",8522,0,390,0
1800767,17-Jan-18,16-Apr-18,2017-2018,24-Jan-18,"Hong Kong, China",8521,0,375,0
1800767,17-Jan-18,16-Apr-18,2017-2018,25-Jan-18,China,8524,0,300,0
1800767,17-Jan-18,16-Apr-18,2017-2018,25-Jan-18,"Shanghai, China",8523,0,300,0
1800771,10-Jan-18,09-Apr-18,2017-2018,01-Feb-18,China,8378,0,640,0
1800771,10-Jan-18,09-Apr-18,2017-2018,01-Feb-18,Taiwan,8376,0,420,0
1800773,10-Jan-18,09-Apr-18,2017-2018,29-Jan-18,"Beijing, China",8371,0,620,0
1800773,10-Jan-18,09-Apr-18,2017-2018,29-Jan-18,China,8373,0,500,0
1800773,10-Jan-18,09-Apr-18,2017-2018,29-Jan-18,China,8374,0,240,0
1800773,10-Jan-18,09-Apr-18,2017-2018,29-Jan-18,China,8375,0,250,0
1800773,10-Jan-18,09-Apr-18,2017-2018,29-Jan-18,Taiwan,8372,0,420,0
1800779,17-Jan-18,16-Apr-18,2017-2018,24-Jan-18,China,8490,0,400,0
1800779,17-Jan-18,16-Apr-18,2017-2018,09-Feb-18,China,8491,0,100,0
1800779,17-Jan-18,16-Apr-18,2017-2018,16-Feb-18,China,8492,0,130,0
1800779,17-Jan-18,16-Apr-18,2017-2018,02-Mar-18,China,8493,0,51.53,0
1800782,05-Feb-18,04-May-18,2017-2018,02-Apr-18,China,9096,0,400,0
1800782,05-Feb-18,04-May-18,2017-2018,02-Apr-18,China,9097,0,200,0
1800784,13-Feb-18,12-May-18,2017-2018,27-Mar-18,China,9366,0,28,0
1800784,13-Feb-18,12-May-18,2017-2018,27-Mar-18,"Hong Kong, China",9365,0,600,0
1800856,11-Jan-18,10-Apr-18,2017-2018,04-Apr-18,China,8296,0,450,0
1800856,11-Jan-18,10-Apr-18,2017-2018,04-Apr-18,China,8297,0,420,0
1800856,11-Jan-18,10-Apr-18,2017-2018,04-Apr-18,China,8298,0,350,0
1800856,11-Jan-18,10-Apr-18,2017-2018,04-Apr-18,China,8299,0,300,0
1800856,11-Jan-18,10-Apr-18,2017-2018,04-Apr-18,China,8300,0,308,0
1800856,11-Jan-18,10-Apr-18,2017-2018,06-Apr-18,China,8302,0,700,0
1800856,11-Jan-18,10-Apr-18,2017-2018,08-Apr-18,China,8303,0,500,0
1800856,11-Jan-18,10-Apr-18,2017-2018,08-Apr-18,China,8304,0,504,0
1800856,11-Jan-18,10-Apr-18,2017-2018,10-Apr-18,China,8305,0,300,0
1800856,11-Jan-18,10-Apr-18,2017-2018,10-Apr-18,China,8306,0,420,0
1800856,11-Jan-18,10-Apr-18,2017-2018,10-Apr-18,China,8307,0,300,0
1800856,11-Jan-18,10-Apr-18,2017-2018,10-Apr-18,China,8308,0,280,0
1800857,11-Jan-18,10-Apr-18,2017-2018,01-Jan-18,China,8346,0,250,0
1800857,11-Jan-18,10-Apr-18,2017-2018,17-Jan-18,China,8321,0,350,0
1800857,11-Jan-18,10-Apr-18,2017-2018,17-Jan-18,China,8322,0,400,0
1800857,11-Jan-18,10-Apr-18,2017-2018,17-Jan-18,China,8323,0,300,0
1800857,11-Jan-18,10-Apr-18,2017-2018,17-Jan-18,China,8324,0,250,0
1800857,11-Jan-18,10-Apr-18,2017-2018,19-Jan-18,China,8325,0,300,0
1800857,11-Jan-18,10-Apr-18,2017-2018,19-Jan-18,China,8326,0,532,0
1800857,11-Jan-18,10-Apr-18,2017-2018,19-Jan-18,China,8327,0,300,0
1800857,11-Jan-18,10-Apr-18,2017-2018,19-Jan-18,China,8328,0,280,0
1800857,11-Jan-18,10-Apr-18,2017-2018,22-Jan-18,China,8329,0,420,0
1800857,11-Jan-18,10-Apr-18,2017-2018,22-Jan-18,China,8330,0,350,0
1800857,11-Jan-18,10-Apr-18,2017-2018,22-Jan-18,China,8331,0,350,0
1800857,11-Jan-18,10-Apr-18,2017-2018,22-Jan-18,China,8332,0,400,0
1800857,11-Jan-18,10-Apr-18,2017-2018,24-Jan-18,China,8334,0,300,0
1800857,11-Jan-18,10-Apr-18,2017-2018,24-Jan-18,China,8335,0,300,0
1800857,11-Jan-18,10-Apr-18,2017-2018,24-Jan-18,"Hong Kong, China",8333,0,560,0
1800857,11-Jan-18,10-Apr-18,2017-2018,25-Jan-18,China,8336,0,400,0
1800857,11-Jan-18,10-Apr-18,2017-2018,25-Jan-18,China,8337,0,250,0
1800857,11-Jan-18,10-Apr-18,2017-2018,25-Jan-18,China,8338,0,400,0
1800857,11-Jan-18,10-Apr-18,2017-2018,27-Jan-18,China,8339,0,500,0
1800857,11-Jan-18,10-Apr-18,2017-2018,29-Jan-18,China,8340,0,350,0
1800857,11-Jan-18,10-Apr-18,2017-2018,29-Jan-18,China,8341,0,210,0
1800857,11-Jan-18,10-Apr-18,2017-2018,29-Jan-18,China,8342,0,400,0
1800857,11-Jan-18,10-Apr-18,2017-2018,29-Jan-18,China,8343,0,350,0
1800857,11-Jan-18,10-Apr-18,2017-2018,29-Jan-18,China,8344,0,350,0
1800857,11-Jan-18,10-Apr-18,2017-2018,01-Feb-18,China,8347,0,400,0
1800857,11-Jan-18,10-Apr-18,2017-2018,01-Feb-18,China,8348,0,400,0
1800857,11-Jan-18,10-Apr-18,2017-2018,01-Feb-18,China,8351,0,350,0
1800857,11-Jan-18,10-Apr-18,2017-2018,02-Feb-18,China,8361,0,300,0
1800857,11-Jan-18,10-Apr-18,2017-2018,09-Feb-18,China,8349,0,600,0
1800857,11-Jan-18,10-Apr-18,2017-2018,11-Feb-18,China,8350,0,300,0
1800857,11-Jan-18,10-Apr-18,2017-2018,12-Feb-18,China,8352,0,460,0
1800857,11-Jan-18,10-Apr-18,2017-2018,12-Feb-18,China,8353,0,600,0
1800857,11-Jan-18,10-Apr-18,2017-2018,12-Feb-18,China,8354,0,470,0
1800857,11-Jan-18,10-Apr-18,2017-2018,12-Feb-18,China,8357,0,470,0
1800857,11-Jan-18,10-Apr-18,2017-2018,13-Feb-18,China,8358,0,490,0
1800857,11-Jan-18,10-Apr-18,2017-2018,13-Feb-18,China,8359,0,350,0
1800857,11-Jan-18,10-Apr-18,2017-2018,23-Feb-18,China,8360,0,280,0
1800857,11-Jan-18,10-Apr-18,2017-2018,27-Feb-18,China,8362,0,420,0
1800857,11-Jan-18,10-Apr-18,2017-2018,27-Feb-18,China,8363,0,300,0
1800857,11-Jan-18,10-Apr-18,2017-2018,02-Mar-18,China,8364,0,200,0
1800857,11-Jan-18,10-Apr-18,2017-2018,13-Mar-18,China,8369,0,900,0
1800857,11-Jan-18,10-Apr-18,2017-2018,13-Mar-18,China,8370,0,299.22,0
1800857,11-Jan-18,10-Apr-18,2017-2018,03-Apr-18,China,8365,0,450,0
1800868,17-Jan-18,16-Apr-18,2017-2018,07-Feb-18,"Hong Kong, China",8496,0,280,0
1800868,17-Jan-18,16-Apr-18,2017-2018,13-Feb-18,China,8497,0,370,0
1800868,17-Jan-18,16-Apr-18,2017-2018,21-Feb-18,"Hong Kong, China",8498,0,560,0
1800868,17-Jan-18,16-Apr-18,2017-2018,24-Feb-18,China,8499,0,300,0
1800868,17-Jan-18,16-Apr-18,2017-2018,07-Mar-18,"Hong Kong, China",8501,0,700,0
1800868,17-Jan-18,16-Apr-18,2017-2018,30-Mar-18,"Hong Kong, China",8500,0,420,0
1800868,17-Jan-18,16-Apr-18,2017-2018,07-Apr-18,"Hong Kong, China",8502,0,560,0
1800868,17-Jan-18,16-Apr-18,2017-2018,11-Apr-18,China,8503,0,360,0
1800890,16-Feb-18,15-May-18,2017-2018,28-Feb-18,"Shanghai, China",8390,0,375,0
1800890,16-Feb-18,15-May-18,2017-2018,28-Feb-18,"Shanghai, China",8391,0,375,0
1800890,16-Feb-18,15-May-18,2017-2018,28-Feb-18,"Shanghai, China",8392,0,420,0
1800890,16-Feb-18,15-May-18,2017-2018,03-Mar-18,"Hong Kong, China",8393,0,390,0
1800890,16-Feb-18,15-May-18,2017-2018,03-Mar-18,"Hong Kong, China",8396,0,300,0
1800890,16-Feb-18,15-May-18,2017-2018,05-Mar-18,"Hong Kong, China",8394,0,750,0
1800890,16-Feb-18,15-May-18,2017-2018,06-Mar-18,China,8397,0,300,0
1800890,16-Feb-18,15-May-18,2017-2018,06-Mar-18,"Shanghai, China",8395,0,450,0
1800890,16-Feb-18,15-May-18,2017-2018,07-Mar-18,China,8399,0,285,0
1800890,16-Feb-18,15-May-18,2017-2018,07-Mar-18,"Hong Kong, China",8398,0,600,0
1800890,16-Feb-18,15-May-18,2017-2018,10-Mar-18,"Hong Kong, China",8400,0,495,0
1800890,16-Feb-18,15-May-18,2017-2018,12-Mar-18,"Hong Kong, China",8401,0,450,0
1800890,16-Feb-18,15-May-18,2017-2018,12-Mar-18,"Shanghai, China",8402,0,300,0
1800890,16-Feb-18,15-May-18,2017-2018,13-Mar-18,"Shanghai, China",8403,0,450,0
1800890,16-Feb-18,15-May-18,2017-2018,13-Mar-18,"Shanghai, China",8404,0,375,0
1800890,16-Feb-18,15-May-18,2017-2018,14-Mar-18,"Hong Kong, China",8405,0,531,0
1800891,18-Jan-18,17-Apr-18,2017-2018,25-Jan-18,"Shanghai, China",8630,0,75,0
1800891,18-Jan-18,17-Apr-18,2017-2018,30-Jan-18,"Hanoi, Vietnam",8631,0,750,0
1800891,18-Jan-18,17-Apr-18,2017-2018,30-Jan-18,"Shanghai, China",8632,0,300,0
1800891,18-Jan-18,17-Apr-18,2017-2018,31-Jan-18,"Hanoi, Vietnam",8633,0,750,0
1800891,18-Jan-18,17-Apr-18,2017-2018,31-Jan-18,"Shanghai, China",8634,0,300,0
1800891,18-Jan-18,17-Apr-18,2017-2018,02-Feb-18,"Shanghai, China",8635,0,600,0
1800891,18-Jan-18,17-Apr-18,2017-2018,03-Feb-18,"Hanoi, Vietnam",8636,0,750,0
1800891,18-Jan-18,17-Apr-18,2017-2018,04-Feb-18,"Hong Kong, China",8638,0,495,0
1800891,18-Jan-18,17-Apr-18,2017-2018,05-Feb-18,China,8637,0,750,0
1800891,18-Jan-18,17-Apr-18,2017-2018,08-Feb-18,"Shanghai, China",8639,0,270,0
1800891,18-Jan-18,17-Apr-18,2017-2018,08-Feb-18,"Shanghai, China",8640,0,285,0
1800891,18-Jan-18,17-Apr-18,2017-2018,09-Feb-18,"Beijing, China",8641,0,450,0
1800891,18-Jan-18,17-Apr-18,2017-2018,11-Feb-18,"Hong Kong, China",8642,0,660,0
1800891,18-Jan-18,17-Apr-18,2017-2018,13-Mar-18,"Hong Kong, China",8643,0,219,0
1800891,18-Jan-18,17-Apr-18,2017-2018,14-Mar-18,"Shanghai, China",8644,0,375,0
1800891,18-Jan-18,17-Apr-18,2017-2018,15-Mar-18,"Hong Kong, China",8645,0,173,0
1800913,18-Jan-18,17-Apr-18,2017-2018,01-Feb-18,Hong Kong,8651,0,2100,0
1800913,18-Jan-18,17-Apr-18,2017-2018,03-Feb-18,China,8652,0,500,0
1800913,18-Jan-18,17-Apr-18,2017-2018,10-Feb-18,China,8653,0,240,0
1800913,18-Jan-18,17-Apr-18,2017-2018,15-Feb-18,China,8650,0,300,0
1800913,18-Jan-18,17-Apr-18,2017-2018,09-Mar-18,China,8654,0,500,0
1800913,18-Jan-18,17-Apr-18,2017-2018,14-Mar-18,China,8656,0,150,0
1800913,18-Jan-18,17-Apr-18,2017-2018,14-Mar-18,Japan,8655,0,150,0
1800913,18-Jan-18,17-Apr-18,2017-2018,17-Mar-18,China,8657,0,150,0
1800913,18-Jan-18,17-Apr-18,2017-2018,21-Mar-18,China,8658,0,300,0
1800913,18-Jan-18,17-Apr-18,2017-2018,22-Mar-18,Japan,8659,0,150,0
1800913,18-Jan-18,17-Apr-18,2017-2018,26-Mar-18,China,8660,0,140,0
1800913,18-Jan-18,17-Apr-18,2017-2018,05-Apr-18,China,8661,0,130,0
1800913,18-Jan-18,17-Apr-18,2017-2018,12-Apr-18,Japan,8663,0,100,0
1800913,18-Jan-18,17-Apr-18,2017-2018,16-Apr-18,Japan,8664,0,30,0
1800913,18-Jan-18,17-Apr-18,2017-2018,19-Apr-18,Japan,8662,0,100,0
1800914,18-Jan-18,17-Apr-18,2017-2018,28-Mar-18,China,8605,0,230,0
1800914,18-Jan-18,17-Apr-18,2017-2018,05-Apr-18,"Hong Kong, China",8606,0,420,0
1800914,18-Jan-18,17-Apr-18,2017-2018,12-Apr-18,China,8607,0,450,0
1800914,18-Jan-18,17-Apr-18,2017-2018,16-Apr-18,Japan,8608,0,180,0
1800915,18-Jan-18,17-Apr-18,2017-2018,20-Feb-18,China,8666,0,350,0
1800915,18-Jan-18,17-Apr-18,2017-2018,26-Feb-18,China,8665,0,250,0
1800915,18-Jan-18,17-Apr-18,2017-2018,28-Mar-18,China,8667,0,80,0
1800919,11-Jan-18,10-Apr-18,2017-2018,15-Jan-18,"Beijing, China",8387,0,350,0
1800919,11-Jan-18,10-Apr-18,2017-2018,15-Jan-18,Hong Kong,8385,0,350,0
1800919,11-Jan-18,10-Apr-18,2017-2018,15-Jan-18,Hong Kong,8386,0,420,0
1800919,11-Jan-18,10-Apr-18,2017-2018,18-Jan-18,"Beijing, China",8388,0,400,0
1800919,11-Jan-18,10-Apr-18,2017-2018,22-Jan-18,"Shanghai, China",8389,0,350,0
1800920,11-Jan-18,10-Apr-18,2017-2018,18-Jan-18,"Shanghai, China",8380,0,300,0
1800920,11-Jan-18,10-Apr-18,2017-2018,22-Jan-18,Hong Kong,8381,0,420,0
1800920,11-Jan-18,10-Apr-18,2017-2018,23-Jan-18,"Beijing, China",8382,0,400,0
1800920,11-Jan-18,10-Apr-18,2017-2018,24-Jan-18,Hong Kong,8383,0,280,0
1800920,11-Jan-18,10-Apr-18,2017-2018,19-Feb-18,Hong Kong,8384,0,50,0
1800921,18-Jan-18,17-Apr-18,2017-2018,02-Feb-18,"Beijing, China",8620,0,420,0
1800921,18-Jan-18,17-Apr-18,2017-2018,05-Feb-18,China,8610,0,350,0
1800921,18-Jan-18,17-Apr-18,2017-2018,05-Feb-18,China,8611,0,280,0
1800921,18-Jan-18,17-Apr-18,2017-2018,06-Feb-18,China,8612,0,770,0
1800921,18-Jan-18,17-Apr-18,2017-2018,06-Feb-18,China,8613,0,300,0
1800921,18-Jan-18,17-Apr-18,2017-2018,06-Feb-18,"Shanghai, China",8614,0,300,0
1800921,18-Jan-18,17-Apr-18,2017-2018,07-Feb-18,"Shanghai, China",8615,0,300,0
1800921,18-Jan-18,17-Apr-18,2017-2018,07-Feb-18,"Shanghai, China",8616,0,400,0
1800921,18-Jan-18,17-Apr-18,2017-2018,08-Feb-18,"Beijing, China",8617,0,400,0
1800921,18-Jan-18,17-Apr-18,2017-2018,08-Feb-18,"Shanghai, China",8618,0,280,0
1800921,18-Jan-18,17-Apr-18,2017-2018,08-Feb-18,"Shanghai, China",8619,0,280,0
1800921,18-Jan-18,17-Apr-18,2017-2018,09-Feb-18,"Hong Kong, China",8622,0,500,0
1800921,18-Jan-18,17-Apr-18,2017-2018,10-Feb-18,"Shanghai, China",8623,0,250,0
1800921,18-Jan-18,17-Apr-18,2017-2018,10-Feb-18,"Shanghai, China",8624,0,300,0
1800921,18-Jan-18,17-Apr-18,2017-2018,13-Feb-18,"Hong Kong, China",8626,0,490,0
1800921,18-Jan-18,17-Apr-18,2017-2018,21-Feb-18,"Beijing, China",8627,0,250,0
1800921,18-Jan-18,17-Apr-18,2017-2018,27-Feb-18,"Beijing, China",8629,0,300,0
1800921,18-Jan-18,17-Apr-18,2017-2018,27-Feb-18,"Shanghai, China",8628,0,250,0
1800921,18-Jan-18,17-Apr-18,2017-2018,09-Apr-18,"Hong Kong, China",8621,0,300,0
1800921,18-Jan-18,17-Apr-18,2017-2018,13-Apr-18,"Shanghai, China",8625,0,250,0
1800922,18-Jan-18,17-Apr-18,2017-2018,02-Feb-18,"Beijing, China",8577,0,400,0
1800922,18-Jan-18,17-Apr-18,2017-2018,02-Feb-18,"Hong Kong, China",8574,0,448,0
1800922,18-Jan-18,17-Apr-18,2017-2018,02-Feb-18,"Shanghai, China",8575,0,370,0
1800922,18-Jan-18,17-Apr-18,2017-2018,02-Feb-18,"Shanghai, China",8576,0,390,0
1800922,18-Jan-18,17-Apr-18,2017-2018,07-Feb-18,"Beijing, China",8579,0,350,0
1800922,18-Jan-18,17-Apr-18,2017-2018,07-Feb-18,"Beijing, China",8581,0,350,0
1800922,18-Jan-18,17-Apr-18,2017-2018,07-Feb-18,"Beijing, China",8582,0,560,0
1800922,18-Jan-18,17-Apr-18,2017-2018,07-Feb-18,"Hong Kong, China",8583,0,350,0
1800922,18-Jan-18,17-Apr-18,2017-2018,07-Feb-18,"Shanghai, China",8578,0,280,0
1800922,18-Jan-18,17-Apr-18,2017-2018,07-Feb-18,"Shanghai, China",8580,0,300,0
1800922,18-Jan-18,17-Apr-18,2017-2018,09-Feb-18,"Beijing, China",8584,0,250,0
1800922,18-Jan-18,17-Apr-18,2017-2018,09-Feb-18,"Shanghai, China",8585,0,550,0
1800922,18-Jan-18,17-Apr-18,2017-2018,10-Feb-18,"Beijing, China",8587,0,250,0
1800922,18-Jan-18,17-Apr-18,2017-2018,10-Feb-18,"Beijing, China",8588,0,400,0
1800922,18-Jan-18,17-Apr-18,2017-2018,10-Feb-18,"Shanghai, China",8586,0,250,0
1800922,18-Jan-18,17-Apr-18,2017-2018,13-Feb-18,"Hong Kong, China",8590,0,300,0
1800922,18-Jan-18,17-Apr-18,2017-2018,13-Feb-18,"Shanghai, China",8589,0,300,0
1800922,18-Jan-18,17-Apr-18,2017-2018,27-Feb-18,"Shanghai, China",8591,0,250,0
1800922,18-Jan-18,17-Apr-18,2017-2018,27-Feb-18,"Shanghai, China",8592,0,250,0
1800922,18-Jan-18,17-Apr-18,2017-2018,27-Feb-18,"Shanghai, China",8593,0,250,0
1800935,18-Jan-18,17-Apr-18,2017-2018,28-Feb-18,"Beijing, China",8598,0,300,0
1800935,18-Jan-18,17-Apr-18,2017-2018,02-Mar-18,"Hong Kong, China",8599,0,85,0
1800956,09-Feb-18,08-May-18,2017-2018,09-Feb-18,"Hong Kong, China",9242,0,490,0
1800956,09-Feb-18,08-May-18,2017-2018,16-Feb-18,"Hong Kong, China",9240,0,420,0
1800956,09-Feb-18,08-May-18,2017-2018,21-Feb-18,China,9241,0,300,0
1800956,09-Feb-18,08-May-18,2017-2018,13-Mar-18,Hong Kong,9243,0,300,0
1800956,09-Feb-18,08-May-18,2017-2018,19-Mar-18,Hong Kong,9244,0,500,0
1800956,09-Feb-18,08-May-18,2017-2018,28-Mar-18,Hong Kong,9245,0,320,0
1800983,18-Jan-18,17-Apr-18,2017-2018,20-Feb-18,"Hong Kong, China",8559,0,750,0
1800983,18-Jan-18,17-Apr-18,2017-2018,27-Feb-18,"Hong Kong, China",8560,0,375,0
1800983,18-Jan-18,17-Apr-18,2017-2018,02-Mar-18,"Shanghai, China",8561,0,450.2,0
1800983,18-Jan-18,17-Apr-18,2017-2018,03-Mar-18,"Hong Kong, China",8562,0,750.3,0
1800983,18-Jan-18,17-Apr-18,2017-2018,03-Mar-18,"Hong Kong, China",8563,0,450,0
1800983,18-Jan-18,17-Apr-18,2017-2018,03-Mar-18,"Shanghai, China",8564,0,555.65,0
1800983,18-Jan-18,17-Apr-18,2017-2018,21-Mar-18,"Shanghai, China",8565,0,375,0
1800983,18-Jan-18,17-Apr-18,2017-2018,28-Mar-18,"Shanghai, China",8566,0,450,0
1800983,18-Jan-18,17-Apr-18,2017-2018,28-Mar-18,"Shanghai, China",8567,0,450,0
1800983,18-Jan-18,17-Apr-18,2017-2018,28-Mar-18,"Xiamen, China",8568,0,301.76,0
1800983,18-Jan-18,17-Apr-18,2017-2018,14-Apr-18,"Hong Kong, China",8569,0,246.21,0
1800983,18-Jan-18,17-Apr-18,2017-2018,17-Apr-18,"Hong Kong, China",8571,0,270.83,0
1800983,18-Jan-18,17-Apr-18,2017-2018,17-May-18,"Shanghai, China",8570,0,52.42,0
1801001,23-Jan-18,22-Apr-18,2017-2018,02-Feb-18,China,8742,0,200,0
1801001,23-Jan-18,22-Apr-18,2017-2018,02-Feb-18,China,8743,0,400,0
1801001,23-Jan-18,22-Apr-18,2017-2018,02-Feb-18,China,8744,0,300,0
1801001,23-Jan-18,22-Apr-18,2017-2018,03-Feb-18,China,8745,0,200,0
1801001,23-Jan-18,22-Apr-18,2017-2018,04-Feb-18,China,8746,0,700,0
1801001,23-Jan-18,22-Apr-18,2017-2018,04-Feb-18,China,8747,0,700,0
1801001,23-Jan-18,22-Apr-18,2017-2018,05-Feb-18,China,8748,0,280,0
1801001,23-Jan-18,22-Apr-18,2017-2018,06-Feb-18,China,8749,0,110,0
1801001,23-Jan-18,22-Apr-18,2017-2018,20-Feb-18,China,8750,0,91,0
1801001,23-Jan-18,22-Apr-18,2017-2018,23-Feb-18,China,8751,0,236,0
1801002,23-Jan-18,22-Apr-18,2017-2018,06-Feb-18,China,8772,0,500,0
1801002,23-Jan-18,22-Apr-18,2017-2018,06-Feb-18,China,8773,0,190,0
1801002,23-Jan-18,22-Apr-18,2017-2018,10-Feb-18,China,8774,0,300,0
1801002,23-Jan-18,22-Apr-18,2017-2018,12-Feb-18,China,8775,0,100,0
1801002,23-Jan-18,22-Apr-18,2017-2018,18-Feb-18,China,8778,0,109,0
1801002,23-Jan-18,22-Apr-18,2017-2018,20-Feb-18,China,8777,0,212,0
1801002,23-Jan-18,22-Apr-18,2017-2018,23-Feb-18,China,9480,0,100,0
1801002,23-Jan-18,22-Apr-18,2017-2018,27-Feb-18,China,9481,0,364,0
1801002,23-Jan-18,22-Apr-18,2017-2018,04-Mar-18,China,9482,0,205,0
1801002,23-Jan-18,22-Apr-18,2017-2018,13-Mar-18,China,9483,0,49,0
1801002,23-Jan-18,22-Apr-18,2017-2018,24-Mar-18,China,9484,0,100,0
1801002,23-Jan-18,22-Apr-18,2017-2018,13-Apr-18,China,8776,0,120,0
1801028,29-Jan-18,28-Apr-18,2017-2018,,,8910,0,0,0
1801028,29-Jan-18,28-Apr-18,2017-2018,04-Feb-18,China,8908,0,200,0
1801028,29-Jan-18,28-Apr-18,2017-2018,04-Feb-18,China,8909,0,200,0
1801028,29-Jan-18,28-Apr-18,2017-2018,05-Feb-18,Hong Kong,8911,0,420,0
1801028,29-Jan-18,28-Apr-18,2017-2018,06-Feb-18,Hong Kong,8912,0,700,0
1801028,29-Jan-18,28-Apr-18,2017-2018,13-Mar-18,China,8915,0,300,0
1801028,29-Jan-18,28-Apr-18,2017-2018,15-Mar-18,China,8913,0,400,0
1801028,29-Jan-18,28-Apr-18,2017-2018,15-Mar-18,China,8914,0,800,0
1801028,29-Jan-18,28-Apr-18,2017-2018,19-Mar-18,China,8916,0,210,0
1801032,29-Jan-18,28-Apr-18,2017-2018,28-Mar-18,Japan,8871,0,70,0
1801033,29-Jan-18,28-Apr-18,2017-2018,,,10585,0,0,0
1801033,29-Jan-18,28-Apr-18,2017-2018,10-Feb-18,"Hong Kong, China",8872,0,266,0
1801033,29-Jan-18,28-Apr-18,2017-2018,06-Apr-18,China,8873,0,120,0
1801035,29-Jan-18,24-Apr-18,2017-2018,,,8886,0,0,0
1801035,29-Jan-18,24-Apr-18,2017-2018,,,8887,0,0,0
1801035,29-Jan-18,24-Apr-18,2017-2018,,,8888,0,0,0
1801035,29-Jan-18,24-Apr-18,2017-2018,,,8889,0,0,0
1801035,29-Jan-18,24-Apr-18,2017-2018,,,8890,0,0,0
1801035,29-Jan-18,24-Apr-18,2017-2018,05-Feb-18,Japan,8877,0,250,0
1801035,29-Jan-18,24-Apr-18,2017-2018,06-Feb-18,Hong Kong,8878,0,420,0
1801035,29-Jan-18,24-Apr-18,2017-2018,08-Feb-18,Hong Kong,8879,0,1050,0
1801035,29-Jan-18,24-Apr-18,2017-2018,09-Feb-18,Hong Kong,8880,0,700,0
1801035,29-Jan-18,24-Apr-18,2017-2018,10-Feb-18,China,8881,0,300,0
1801035,29-Jan-18,24-Apr-18,2017-2018,13-Mar-18,Hong Kong,8883,0,588,0
1801035,29-Jan-18,24-Apr-18,2017-2018,14-Mar-18,Hong Kong,8884,0,308,0
1801035,29-Jan-18,24-Apr-18,2017-2018,22-Mar-18,China,8882,0,400,0
1801035,29-Jan-18,24-Apr-18,2017-2018,23-Apr-18,Japan,8885,0,110,0
1801036,23-Jan-18,22-Apr-18,2017-2018,,,8786,0,0,0
1801036,23-Jan-18,22-Apr-18,2017-2018,,,8787,0,0,0
1801036,23-Jan-18,22-Apr-18,2017-2018,08-Feb-18,China,8781,0,500,0
1801036,23-Jan-18,22-Apr-18,2017-2018,21-Feb-18,Hong Kong,8782,0,560,0
1801036,23-Jan-18,22-Apr-18,2017-2018,08-Mar-18,Hong Kong,8783,0,700,0
1801036,23-Jan-18,22-Apr-18,2017-2018,12-Mar-18,Hong Kong,8784,0,630,0
1801036,23-Jan-18,22-Apr-18,2017-2018,10-Apr-18,China,8785,0,250,0
1801037,29-Jan-18,28-Apr-18,2017-2018,,,8863,0,0,0
1801037,29-Jan-18,28-Apr-18,2017-2018,,,8864,0,0,0
1801037,29-Jan-18,28-Apr-18,2017-2018,,,8865,0,0,0
1801037,29-Jan-18,28-Apr-18,2017-2018,,,8866,0,0,0
1801037,29-Jan-18,28-Apr-18,2017-2018,,,8867,0,0,0
1801037,29-Jan-18,28-Apr-18,2017-2018,,,8868,0,0,0
